location	word	trs
galwa B11c/2	round_as_ball_-sg.dat	ompinɡa
sekiyani B21	round_as_ball_-sg.dat	bumɔ
ngom kele B22b	round_as_ball_-sg.dat	iŋliè
wumbvu B24/1	round_as_ball_-sg.dat	dʒèdʒè
wumbvu B24/2	round_as_ball_-sg.dat	dʒèlèdʒèlè
kota B25/1	round_as_ball_-sg.dat	dʒelele
kota B25/2	round_as_ball_-sg.dat	yènyèlè
kota B25/4	round_as_ball_-sg.dat	ipoma
kota B25/5	round_as_ball_-sg.dat	dʒelèlè
mahongwe B251/1	round_as_ball_-sg.dat	dzeele_̪zeele
ndasa B241/1	round_as_ball_-sg.dat	dyèdʒyèta
ndasa B241/2	round_as_ball_-sg.dat	dʒèlèdʒèlè
mahongwe sama B251/2	round_as_ball_-sg.dat	buŋɡulu__buŋɡulu
ibongo  B401	round_as_ball_-sg.dat	luunɡa
pinzi B311	round_as_ball_-sg.dat	atèndɔ
shira B41	round_as_ball_-sg.dat	biŋɡilibiŋɡili
shira bwali B41	round_as_ball_-sg.dat	ubèŋɡ∂
sangu B42/2	round_as_ball_-sg.dat	dibuŋɡili
punu B43/1	round_as_ball_-sg.dat	wonɡolo
punu B43/2	round_as_ball_-sg.dat	ubinɡalana
lumbu B44	round_as_ball_-sg.dat	uβyenɡila
lumbu yi tandu B44	round_as_ball_-sg.dat	wɔnɡul∂
lumbu yi banda B44	round_as_ball_-sg.dat	Ġonɡuɡ∂
Lumbu 4 B44	round_as_ball_-sg.dat	duĠonɡulu
bwisi B410	round_as_ball_-sg.dat	iβyeenɡila
varama B414/1	round_as_ball_-sg.dat	yiɡalɡano
vungu B431/1 (Nasse)	round_as_ball_-sg.dat	binɡ∂lana
vungu B431/2 (1986)	round_as_ball_-sg.dat	disiernɡumbi
nzebi B52/2	round_as_ball_-sg.dat	tsyeenɡele
tsaangi B53	round_as_ball_-sg.dat	lihoonɡolo
(o)mbamba B62/1 (1973)	round_as_ball_-sg.dat	dyereɡe
(o)mbamba B62/2 (1986)	round_as_ball_-sg.dat	dʒèrèrè
(o)mbamba B62/3 (1989)	round_as_ball_-sg.dat	dʒèlèdʒèlè
nduumo B63/1	round_as_ball_-sg.dat	dzèrètè
nduumo B63/2	round_as_ball_-sg.dat	dzètètè
kaningi B631	round_as_ball_-sg.dat	mbulu
teke Boundji B70	round_as_ball_-sg.dat	bulubulu
teke Omvula B70	round_as_ball_-sg.dat	buruburu
teke komono B70	round_as_ball_-sg.dat	keiye
teke kaleiB70	round_as_ball_-sg.dat	yetere
B72a ngungwel	round_as_ball_-sg.dat	buuru
teke tsaayi B73a/1 (Bouka)	round_as_ball_-sg.dat	nʒenèŋè
teke tsaayi B73a/2 (Libele)	round_as_ball_-sg.dat	kokobo
benga A34/1	sand-pl.dat	maxè
benga A34/2	sand-pl.dat	maĠè
nkomi B11e	sand-pl.dat	iʒèŋɡè
mbangwe B23	sand-pl.dat	bis∂ŋili
wumbvu B24/2	sand-pl.dat	miʒèyi
kota B25/2	sand-pl.dat	mèxèŋli
sake B252/1	sand-pl.dat	rikeʒè
sake B252/2	sand-pl.dat	rikeʒè
mahongwe B251/1	sand-pl.dat	mahèyi
tsogo B31	sand-pl.dat	misiĠè
pinzi B311	sand-pl.dat	misiĠè
pove B22c (B305)	sand-pl.dat	misèɡi
sangu B42/2	sand-pl.dat	miseĠi
nzebi B52/1	sand-pl.dat	miŅeeŋɡa
nzebi B52/2	sand-pl.dat	miŅèènɡa
liwanji B511	sand-pl.dat	bisèĠè
(o)mbamba B62/3 (1989)	sand-pl.dat	aseye
kaningi B631	sand-pl.dat	munseyi
teke kaleiB70	sand-pl.dat	adʒèle
teke tsaayi B73a/1 (Bouka)	sand-pl.dat	bikisyèèyi
benga A34/1	sand-sg.dat	dixè
benga A34/2	sand-sg.dat	diĠè
fang souanke A75	sand-sg.dat	ns∂l∂
fang meke A75	sand-sg.dat	∂ns∂l∂k
fang ntumu A75	sand-sg.dat	ns∂ɡ∂le
bekwil A85b	sand-sg.dat	bèsie
kwel A85b	sand-sg.dat	behie
kwele A85b	sand-sg.dat	bè∫è·
mpongwe B11a	sand-sg.dat	mibuya
galwa B11c/1	sand-sg.dat	oʒèɡè
galwa B11c/2	sand-sg.dat	oʒèɡè
nkomi B11e	sand-sg.dat	oʒèŋɡè
sekiyani B21	sand-sg.dat	t∫isèèyi
ngom kele B22b	sand-sg.dat	le∫eyi
mbangwe B23	sand-sg.dat	lis∂ŋili
wumbvu B24/1	sand-sg.dat	muʒèèyi
wumbvu B24/2	sand-sg.dat	muʒèyi
kota B25/1	sand-sg.dat	ihinhi
kota B25/2	sand-sg.dat	xèŋli
kota B25/4	sand-sg.dat	nhèli
kota B25/5	sand-sg.dat	hèli
sake B252/1	sand-sg.dat	rikeʒè
sake B252/2	sand-sg.dat	rikeʒè
mahongwe B251/1	sand-sg.dat	èhèyi
ndasa B241/1	sand-sg.dat	inʒèyi
ndasa B241/2	sand-sg.dat	iŋʒèyi
mahongwe sama B251/2	sand-sg.dat	ʒaalo
tsogo B31	sand-sg.dat	mosiĠè
himba B312	sand-sg.dat	vivyaŋɡa
ibongo  B401	sand-sg.dat	muŅeenɡe
pinzi B311	sand-sg.dat	mosiĠè
pove B22c (B305)	sand-sg.dat	musèɡi
shira B41	sand-sg.dat	musyeeĠi
shira bwali B41	sand-sg.dat	musyeɡi
sangu B42/1	sand-sg.dat	mutsenɡi
sangu B42/2	sand-sg.dat	museĠi
punu B43/1	sand-sg.dat	nsyenɡili
punu B43/2	sand-sg.dat	ɡisyeɡi
lumbu B44	sand-sg.dat	musenɡini
lumbu yi tandu B44	sand-sg.dat	isek∂
lumbu yi banda B44	sand-sg.dat	tsenɡa
Lumbu 4 B44	sand-sg.dat	isèk∂
bwisi B410	sand-sg.dat	museka
varama B414/1	sand-sg.dat	ntsyenɡi
varama B414/2	sand-sg.dat	đusyeeŋɡi
vungu B431/1 (Nasse)	sand-sg.dat	musye
vungu B431/2 (1986)	sand-sg.dat	musyeĠi
duma B51	sand-sg.dat	munseyi
nzebi B52/1	sand-sg.dat	muŅeeŋɡa
nzebi B52/2	sand-sg.dat	muŅèènɡa
tsaangi B53	sand-sg.dat	musyèŋuŅu
liwanji B511	sand-sg.dat	isèĠè
(o)mbamba B62/1 (1973)	sand-sg.dat	seyi
(o)mbamba B62/2 (1986)	sand-sg.dat	ondʒedyi
(o)mbamba B62/3 (1989)	sand-sg.dat	seyi
nduumo B63/1	sand-sg.dat	ondzeyi
nduumo B63/2	sand-sg.dat	ndzeyi
kaningi B631	sand-sg.dat	nseyi
teke Boundji B70	sand-sg.dat	dʒele
teke Omvula B70	sand-sg.dat	iyele
teke komono B70	sand-sg.dat	siiye
teke kaleiB70	sand-sg.dat	dʒèlè
B72a ngungwel	sand-sg.dat	i∫ey
teke tsaayi B73a/1 (Bouka)	sand-sg.dat	kisyèèyi
teke tsaayi B73a/2 (Libele)	sand-sg.dat	musiĠi
benga A34/1	say-sg.dat	ivɔ
benga A34/2	say-sg.dat	ibana
fang souanke A75	say-sg.dat	∂dʒu
fang meke A75	say-sg.dat	∂ʒo
fang ntumu A75	say-sg.dat	adʒo
bekwil A85b	say-sg.dat	èlèè
kwel A85b	say-sg.dat	elè
kwele A85b	say-sg.dat	èlèè
mpongwe B11a	say-sg.dat	miɡyena
galwa B11c/1	say-sg.dat	ɡobulya
galwa B11c/2	say-sg.dat	ɡobulya
nkomi B11e	say-sg.dat	ĠoΒulya
sekiyani B21	say-sg.dat	voovɔ
ngom kele B22b	say-sg.dat	unuŋeya
mbangwe B23	say-sg.dat	uyakaka
wumbvu B24/1	say-sg.dat	bvutaanda
wumbvu B24/2	say-sg.dat	bvutaanda
kota B25/1	say-sg.dat	itanda
kota B25/2	say-sg.dat	botandaka
kota B25/4	say-sg.dat	botandaka
kota B25/5	say-sg.dat	otandaka
sake B252/1	say-sg.dat	udakala
sake B252/2	say-sg.dat	dakalɔ
mahongwe B251/1	say-sg.dat	sɔɔkɔ
ndasa B241/1	say-sg.dat	otaanda
ndasa B241/2	say-sg.dat	ɔtaanda
mahongwe sama B251/2	say-sg.dat	sɔɔkɔ
tsogo B31	say-sg.dat	bèndaaĠa
himba B312	say-sg.dat	mobèndaɡo
ibongo  B401	say-sg.dat	uleela
pinzi B311	say-sg.dat	mobèndaĠa
pove B22c (B305)	say-sg.dat	bèènda
shira B41	say-sg.dat	Ġwaambilwa
shira bwali B41	say-sg.dat	ɡwabil∂
sangu B42/1	say-sg.dat	uyamba
sangu B42/2	say-sg.dat	uyambila
punu B43/1	say-sg.dat	utsinɡula
punu B43/2	say-sg.dat	utsinɡula
lumbu B44	say-sg.dat	utuba
lumbu yi tandu B44	say-sg.dat	ukaamb∂
lumbu yi banda B44	say-sg.dat	Ġwamba
Lumbu 4 B44	say-sg.dat	χutub∂
bwisi B410	say-sg.dat	ukaamba
varama B414/1	say-sg.dat	ɡwabila
varama B414/2	say-sg.dat	xwaambil∂
vungu B431/1 (Nasse)	say-sg.dat	Ġutsinɡul∂
vungu B431/2 (1986)	say-sg.dat	Ġwambila
duma B51	say-sg.dat	ilèlè
nzebi B52/1	say-sg.dat	lèèlè
nzebi B52/2	say-sg.dat	lèèla
tsaangi B53	say-sg.dat	ulèlè
liwanji B511	say-sg.dat	ilèèlè
(o)mbamba B62/1 (1973)	say-sg.dat	oduɡa
(o)mbamba B62/2 (1986)	say-sg.dat	ɔduɡa
(o)mbamba B62/3 (1989)	say-sg.dat	ĠèduĠa
nduumo B63/1	say-sg.dat	ɡilèla
nduumo B63/2	say-sg.dat	ɡidzuĠa
kaningi B631	say-sg.dat	olaĠa
teke Boundji B70	say-sg.dat	lela
teke Omvula B70	say-sg.dat	lyeele
teke komono B70	say-sg.dat	siiye
teke kaleiB70	say-sg.dat	olyèlè
B72a ngungwel	say-sg.dat	loo
teke tsaayi B73a/1 (Bouka)	say-sg.dat	kilaĠa
teke tsaayi B73a/2 (Libele)	say-sg.dat	kulèlè
benga A34/1	see-sg.dat	iyène
benga A34/2	see-sg.dat	iyèènè
fang souanke A75	see-sg.dat	∂yèn
fang meke A75	see-sg.dat	∂y∂n
fang ntumu A75	see-sg.dat	ay∂n
bekwil A85b	see-sg.dat	èbee
kwel A85b	see-sg.dat	ebe
kwele A85b	see-sg.dat	èbi
mpongwe B11a	see-sg.dat	mibèna
galwa B11c/1	see-sg.dat	ɡodyèna
galwa B11c/2	see-sg.dat	ɡodyèna
nkomi B11e	see-sg.dat	Ġodyèna
sekiyani B21	see-sg.dat	yèènɔ
ngom kele B22b	see-sg.dat	uɡyenekè
mbangwe B23	see-sg.dat	udyènikè
wumbvu B24/1	see-sg.dat	bvuyèènè
wumbvu B24/2	see-sg.dat	yèènè
kota B25/1	see-sg.dat	iyene
kota B25/2	see-sg.dat	boyènèt∫è
kota B25/4	see-sg.dat	boyènèkè
kota B25/5	see-sg.dat	oyenaka
sake B252/1	see-sg.dat	unyèna
sake B252/2	see-sg.dat	Ņèènè
mahongwe B251/1	see-sg.dat	yeene
ndasa B241/1	see-sg.dat	oyènè
ndasa B241/2	see-sg.dat	ɔyèèna
mahongwe sama B251/2	see-sg.dat	yeene
tsogo B31	see-sg.dat	ènaaĠa
himba B312	see-sg.dat	mwènaɡo
ibongo  B401	see-sg.dat	ulaba
pinzi B311	see-sg.dat	mwenaĠa
pove B22c (B305)	see-sg.dat	ènaka
shira B41	see-sg.dat	Ġulaaba
shira bwali B41	see-sg.dat	ɡwèlab∂
sangu B42/1	see-sg.dat	ulaaba
sangu B42/2	see-sg.dat	ulaba
punu B43/1	see-sg.dat	ulaba
punu B43/2	see-sg.dat	ulaba
lumbu B44	see-sg.dat	umona
lumbu yi tandu B44	see-sg.dat	umɔn∂
lumbu yi banda B44	see-sg.dat	Ġwèna
Lumbu 4 B44	see-sg.dat	umɔn∂
bwisi B410	see-sg.dat	umona
varama B414/1	see-sg.dat	ɡwèna
varama B414/2	see-sg.dat	xwèèn∂
vungu B431/1 (Nasse)	see-sg.dat	Ġulab∂
vungu B431/2 (1986)	see-sg.dat	Ġwena
duma B51	see-sg.dat	imɔnɔ
nzebi B52/1	see-sg.dat	mɔɔnɔ
nzebi B52/2	see-sg.dat	mɔna
tsaangi B53	see-sg.dat	umono
liwanji B511	see-sg.dat	imɔnɔ
(o)mbamba B62/1 (1973)	see-sg.dat	okese
(o)mbamba B62/2 (1986)	see-sg.dat	ɔmɔnɔ
(o)mbamba B62/3 (1989)	see-sg.dat	Ġèmɔnɔ
nduumo B63/1	see-sg.dat	ɡimɔna
nduumo B63/2	see-sg.dat	ɡimɔna
kaningi B631	see-sg.dat	omɔnɔ
teke Boundji B70	see-sg.dat	lemono
teke Omvula B70	see-sg.dat	muni
teke komono B70	see-sg.dat	moni
B72a ngungwel	see-sg.dat	muni
teke tsaayi B73a/1 (Bouka)	see-sg.dat	kimono
teke tsaayi B73a/2 (Libele)	see-sg.dat	kumona
benga A34/2	seed-pl.dat	malia
nkomi B11e	seed-pl.dat	ant∫ɔ
kota B25/2	seed-pl.dat	mambolo
ndasa B241/2	seed-pl.dat	mikuuna
pinzi B311	seed-pl.dat	dimboto
punu B43/1	seed-pl.dat	biwuna
vungu B431/1 (Nasse)	seed-pl.dat	biβaru
nzebi B52/1	seed-pl.dat	biβèdi
liwanji B511	seed-pl.dat	mbutu
kaningi B631	seed-pl.dat	bikuna
teke tsaayi B73a/1 (Bouka)	seed-pl.dat	bikuna
benga A34/1	seed-sg.dat	bɔnɡɔ
benga A34/2	seed-sg.dat	ilia
fang souanke A75	seed-sg.dat	∂bi
fang ntumu A75	seed-sg.dat	mvɔŋ
bekwil A85b	seed-sg.dat	mèbek
kwel A85b	seed-sg.dat	seow
kwele A85b	seed-sg.dat	pum
mpongwe B11a	seed-sg.dat	midwana
galwa B11c/1	seed-sg.dat	ntsumu
galwa B11c/2	seed-sg.dat	owonɡo
nkomi B11e	seed-sg.dat	int∫ɔ
sekiyani B21	seed-sg.dat	dimbèèki
ngom kele B22b	seed-sg.dat	mbekvu
wumbvu B24/1	seed-sg.dat	mbuuru
wumbvu B24/2	seed-sg.dat	mbuulu
kota B25/2	seed-sg.dat	mbolo
kota B25/4	seed-sg.dat	ikona
kota B25/5	seed-sg.dat	bolo
mahongwe B251/1	seed-sg.dat	nokwè
ndasa B241/1	seed-sg.dat	mbuulu
ndasa B241/2	seed-sg.dat	ikuuna
mahongwe sama B251/2	seed-sg.dat	nokwè
ibongo  B401	seed-sg.dat	kuna
pinzi B311	seed-sg.dat	emboto
pove B22c (B305)	seed-sg.dat	isua
shira B41	seed-sg.dat	Ġoonu
shira bwali B41	seed-sg.dat	bivaru
sangu B42/1	seed-sg.dat	kodu
punu B43/1	seed-sg.dat	iwuna
punu B43/2	seed-sg.dat	ivaru
lumbu B44	seed-sg.dat	imboonɡo
lumbu yi tandu B44	seed-sg.dat	bihunu
lumbu yi banda B44	seed-sg.dat	Ġiβaara
Lumbu 4 B44	seed-sg.dat	diβaru
bwisi B410	seed-sg.dat	βara
varama B414/1	seed-sg.dat	yisu
varama B414/2	seed-sg.dat	xiβaaru
vungu B431/1 (Nasse)	seed-sg.dat	Ġiβaru
duma B51	seed-sg.dat	mbutu
nzebi B52/1	seed-sg.dat	iβèdi
nzebi B52/2	seed-sg.dat	mihunu
tsaangi B53	seed-sg.dat	mihunu
liwanji B511	seed-sg.dat	libutu
(o)mbamba B62/1 (1973)	seed-sg.dat	butu
(o)mbamba B62/2 (1986)	seed-sg.dat	mburu
(o)mbamba B62/3 (1989)	seed-sg.dat	minkɔna
nduumo B63/1	seed-sg.dat	ekuna
nduumo B63/2	seed-sg.dat	mbutu
kaningi B631	seed-sg.dat	kuna
teke Omvula B70	seed-sg.dat	ntsaa
teke kaleiB70	seed-sg.dat	nsa
B72a ngungwel	seed-sg.dat	nt∫iya
teke tsaayi B73a/1 (Bouka)	seed-sg.dat	kikuna
teke tsaayi B73a/2 (Libele)	seed-sg.dat	kuna
benga A34/1	sit-sg.dat	dia
benga A34/2	sit-sg.dat	biyaanɔ
fang souanke A75	sit-sg.dat	tɔsi
fang meke A75	sit-sg.dat	∂tɔb∂
fang ntumu A75	sit-sg.dat	atɔb_̞si
bekwil A85b	sit-sg.dat	ndirɪl
kwel A85b	sit-sg.dat	ndiril
kwele A85b	sit-sg.dat	ndirie
mpongwe B11a	sit-sg.dat	aretu
galwa B11c/1	sit-sg.dat	baru
galwa B11c/2	sit-sg.dat	baru
nkomi B11e	sit-sg.dat	Βarɔ
sekiyani B21	sit-sg.dat	diyɔ
ngom kele B22b	sit-sg.dat	ufulekyè
mbangwe B23	sit-sg.dat	uŋdsi·adsi·dsiè
wumbvu B24/1	sit-sg.dat	bvusunda
wumbvu B24/2	sit-sg.dat	dʒaaka
kota B25/1	sit-sg.dat	isi
kota B25/2	sit-sg.dat	ŋinsi
kota B25/4	sit-sg.dat	insi
kota B25/5	sit-sg.dat	ohulaka
sake B252/1	sit-sg.dat	yiʒiɡè
sake B252/2	sit-sg.dat	ndʒindʒiɡè
mahongwe B251/1	sit-sg.dat	yiint∫i
ndasa B241/1	sit-sg.dat	mwatitsi
ndasa B241/2	sit-sg.dat	ŋwètsitsi
mahongwe sama B251/2	sit-sg.dat	yiint∫i
tsogo B31	sit-sg.dat	diĠaaĠa
himba B312	sit-sg.dat	mobwanaɡo
ibongo  B401	sit-sg.dat	tsayila
pinzi B311	sit-sg.dat	mobwana
pove B22c (B305)	sit-sg.dat	disaka
shira B41	sit-sg.dat	Ġutsaava
shira bwali B41	sit-sg.dat	m∂tsaɡ∂nè
sangu B42/1	sit-sg.dat	utsaɡala
sangu B42/2	sit-sg.dat	utsaĠala
punu B43/1	sit-sg.dat	utsaala
punu B43/2	sit-sg.dat	utsana
lumbu B44	sit-sg.dat	utsaĠala
lumbu yi tandu B44	sit-sg.dat	tsaxal∂
lumbu yi banda B44	sit-sg.dat	utsaĠa
Lumbu 4 B44	sit-sg.dat	χukal∂
bwisi B410	sit-sg.dat	utsaala
varama B414/1	sit-sg.dat	utsaɡana
varama B414/2	sit-sg.dat	xutsaxan∂
vungu B431/2 (1986)	sit-sg.dat	ĠutsaĠana
duma B51	sit-sg.dat	it∫ala
nzebi B52/1	sit-sg.dat	tsax∂la
nzebi B52/2	sit-sg.dat	tsahala
tsaangi B53	sit-sg.dat	utsaala
liwanji B511	sit-sg.dat	it∫yala
(o)mbamba B62/1 (1973)	sit-sg.dat	okaotsi
(o)mbamba B62/2 (1986)	sit-sg.dat	ɔ·t∫i·
(o)mbamba B62/3 (1989)	sit-sg.dat	ka
kaningi B631	sit-sg.dat	mutsina
teke Boundji B70	sit-sg.dat	ntsina
teke Omvula B70	sit-sg.dat	vantsyina
teke komono B70	sit-sg.dat	teketsyina
teke kaleiB70	sit-sg.dat	nsina
B72a ngungwel	sit-sg.dat	mutsina
teke tsaayi B73a/1 (Bouka)	sit-sg.dat	kibvansina
teke tsaayi B73a/2 (Libele)	sit-sg.dat	bvasini
benga A34/1	skin_human_-pl.dat	mekobo
benga A34/2	skin_human_-pl.dat	mekoobo
fang souanke A75	skin_human_-pl.dat	bikɔ
bekwil A85b	skin_human_-pl.dat	ikuor
mpongwe B11a	skin_human_-pl.dat	banda
nkomi B11e	skin_human_-pl.dat	Βanda
mbangwe B23	skin_human_-pl.dat	bikunda
wumbvu B24/1	skin_human_-pl.dat	mikaaʒa
wumbvu B24/2	skin_human_-pl.dat	bibaanda
kota B25/1	skin_human_-pl.dat	mekaʒa
kota B25/2	skin_human_-pl.dat	mekaʒa
kota B25/4	skin_human_-pl.dat	menkasa
sake B252/1	skin_human_-pl.dat	bikuntɔ
sake B252/2	skin_human_-pl.dat	mikondɔ
ndasa B241/1	skin_human_-pl.dat	mikanʒa
ndasa B241/2	skin_human_-pl.dat	mikaanʒa
tsogo B31	skin_human_-pl.dat	miĠɔbɔ
himba B312	skin_human_-pl.dat	miɡɔbɔ
ibongo  B401	skin_human_-pl.dat	miĠaanda
pinzi B311	skin_human_-pl.dat	miĠɔbɔ
pove B22c (B305)	skin_human_-pl.dat	bikata
sangu B42/2	skin_human_-pl.dat	bilanda
punu B43/1	skin_human_-pl.dat	miĠaanda
lumbu B44	skin_human_-pl.dat	miĠaanda
lumbu yi tandu B44	skin_human_-pl.dat	misandu
bwisi B410	skin_human_-pl.dat	miĠaanda
nzebi B52/1	skin_human_-pl.dat	mikata
nzebi B52/2	skin_human_-pl.dat	mikata
tsaangi B53	skin_human_-pl.dat	mihaanda
liwanji B511	skin_human_-pl.dat	mikaanya
(o)mbamba B62/3 (1989)	skin_human_-pl.dat	ekaa
kaningi B631	skin_human_-pl.dat	mukɔĠɔ
teke kaleiB70	skin_human_-pl.dat	èbana
teke tsaayi B73a/1 (Bouka)	skin_human_-pl.dat	maakobo
teke tsaayi B73a/2 (Libele)	skin_human_-pl.dat	mikobo
benga A34/1	skin_human_-sg.dat	ukobo
benga A34/2	skin_human_-sg.dat	ukoobo
fang souanke A75	skin_human_-sg.dat	ekɔ
fang meke A75	skin_human_-sg.dat	eko
fang ntumu A75	skin_human_-sg.dat	ekob
bekwil A85b	skin_human_-sg.dat	kuor
kwel A85b	skin_human_-sg.dat	kuor
kwele A85b	skin_human_-sg.dat	kuʁ
mpongwe B11a	skin_human_-sg.dat	ebanda
galwa B11c/1	skin_human_-sg.dat	ebanda
galwa B11c/2	skin_human_-sg.dat	ebanda
nkomi B11e	skin_human_-sg.dat	eΒanda
sekiyani B21	skin_human_-sg.dat	koondɔ
ngom kele B22b	skin_human_-sg.dat	akinda
mbangwe B23	skin_human_-sg.dat	akunda
wumbvu B24/1	skin_human_-sg.dat	mukaanʒa
wumbvu B24/2	skin_human_-sg.dat	baanda
kota B25/1	skin_human_-sg.dat	kaʒa
kota B25/2	skin_human_-sg.dat	nkaʒa
kota B25/4	skin_human_-sg.dat	hinkasa
kota B25/5	skin_human_-sg.dat	kaʒa
sake B252/1	skin_human_-sg.dat	kuntɔ
sake B252/2	skin_human_-sg.dat	kondɔ
mahongwe B251/1	skin_human_-sg.dat	kaaʒa
ndasa B241/1	skin_human_-sg.dat	mukanʒa
ndasa B241/2	skin_human_-sg.dat	mukaanʒa
mahongwe sama B251/2	skin_human_-sg.dat	kaaʒa
tsogo B31	skin_human_-sg.dat	moĠɔbɔ
himba B312	skin_human_-sg.dat	moɡɔbɔ
ibongo  B401	skin_human_-sg.dat	muĠaanda
pinzi B311	skin_human_-sg.dat	moĠɔbɔ
pove B22c (B305)	skin_human_-sg.dat	ɡekata
shira B41	skin_human_-sg.dat	kaata
shira bwali B41	skin_human_-sg.dat	ɡikat∂
sangu B42/1	skin_human_-sg.dat	ɡikata
sangu B42/2	skin_human_-sg.dat	ilanda
punu B43/1	skin_human_-sg.dat	muĠaanda
punu B43/2	skin_human_-sg.dat	ɡikata
lumbu B44	skin_human_-sg.dat	muĠaanda
lumbu yi tandu B44	skin_human_-sg.dat	musandu
lumbu yi banda B44	skin_human_-sg.dat	muĠanɡa
Lumbu 4 B44	skin_human_-sg.dat	muĠand∂_̪u_ⁿyuru
bwisi B410	skin_human_-sg.dat	muĠaanda
varama B414/1	skin_human_-sg.dat	yikata
varama B414/2	skin_human_-sg.dat	xikat∂
vungu B431/1 (Nasse)	skin_human_-sg.dat	mukat∂
vungu B431/2 (1986)	skin_human_-sg.dat	mukata
duma B51	skin_human_-sg.dat	mukansa
nzebi B52/1	skin_human_-sg.dat	mukata
nzebi B52/2	skin_human_-sg.dat	mukata
tsaangi B53	skin_human_-sg.dat	muhaanda
liwanji B511	skin_human_-sg.dat	mukaanya
(o)mbamba B62/1 (1973)	skin_human_-sg.dat	oka
(o)mbamba B62/2 (1986)	skin_human_-sg.dat	ɔka
(o)mbamba B62/3 (1989)	skin_human_-sg.dat	ɔkaa
nduumo B63/2	skin_human_-sg.dat	okɔbɔ
kaningi B631	skin_human_-sg.dat	kɔĠɔ
teke Omvula B70	skin_human_-sg.dat	baana
teke komono B70	skin_human_-sg.dat	kaana
teke kaleiB70	skin_human_-sg.dat	kèbana
B72a ngungwel	skin_human_-sg.dat	baana
teke tsaayi B73a/1 (Bouka)	skin_human_-sg.dat	nkobo
teke tsaayi B73a/2 (Libele)	skin_human_-sg.dat	mukobo
benga A34/1	sleep_-pl.dat	liyɔ
benga A34/2	sleep_-pl.dat	liviyɔ
nkomi B11e	sleep_-pl.dat	ant∫ɔβinɔ
mbangwe B23	sleep_-pl.dat	bambula
kota B25/2	sleep_-pl.dat	mayɔ
sake B252/1	sleep_-pl.dat	mèsèyi
himba B312	sleep_-pl.dat	diɡwadya
pinzi B311	sleep_-pl.dat	totinɔ
sangu B42/2	sleep_-pl.dat	byolu
vungu B431/1 (Nasse)	sleep_-pl.dat	bilu
nzebi B52/1	sleep_-pl.dat	biɔlɔ
liwanji B511	sleep_-pl.dat	masyɔlɔ
teke Omvula B70	sleep_-pl.dat	latolo
benga A34/1	sleep_-sg.dat	viyɔ
benga A34/2	sleep_-sg.dat	viyɔ
fang souanke A75	sleep_-sg.dat	ɔyɔ
fang meke A75	sleep_-sg.dat	oyɔ
fang ntumu A75	sleep_-sg.dat	oyɔ
bekwil A85b	sleep_-sg.dat	ɡɔɔ
kwel A85b	sleep_-sg.dat	ɡo
kwele A85b	sleep_-sg.dat	ɡɔ
mpongwe B11a	sleep_-sg.dat	ant∫ɔ
galwa B11c/1	sleep_-sg.dat	ant∫obino
galwa B11c/2	sleep_-sg.dat	antsovino
nkomi B11e	sleep_-sg.dat	ont∫ɔβinɔ
sekiyani B21	sleep_-sg.dat	dɔ
ngom kele B22b	sleep_-sg.dat	nɡwadyè
mbangwe B23	sleep_-sg.dat	mbula
wumbvu B24/1	sleep_-sg.dat	yiila
wumbvu B24/2	sleep_-sg.dat	yilo
kota B25/1	sleep_-sg.dat	iyo
kota B25/2	sleep_-sg.dat	iyɔ
kota B25/4	sleep_-sg.dat	iyɔ
kota B25/5	sleep_-sg.dat	iyɔɔ
sake B252/1	sleep_-sg.dat	risèyi
sake B252/2	sleep_-sg.dat	dɔ
mahongwe B251/1	sleep_-sg.dat	lɔ
ndasa B241/1	sleep_-sg.dat	yulu
ndasa B241/2	sleep_-sg.dat	yulu
mahongwe sama B251/2	sleep_-sg.dat	lɔ
tsogo B31	sleep_-sg.dat	viyɔ
himba B312	sleep_-sg.dat	eɡwadya
ibongo  B401	sleep_-sg.dat	isunɡila
pinzi B311	sleep_-sg.dat	vivino
pove B22c (B305)	sleep_-sg.dat	βilu
shira B41	sleep_-sg.dat	yèèru
shira bwali B41	sleep_-sg.dat	ɡyelu
sangu B42/1	sleep_-sg.dat	ɡyolu
sangu B42/2	sleep_-sg.dat	Ġyolu
punu B43/1	sleep_-sg.dat	yilu
punu B43/2	sleep_-sg.dat	ɡilu
lumbu B44	sleep_-sg.dat	yilu
lumbu yi tandu B44	sleep_-sg.dat	yilu
lumbu yi banda B44	sleep_-sg.dat	rɔlu
Lumbu 4 B44	sleep_-sg.dat	χilu
bwisi B410	sleep_-sg.dat	yilu
varama B414/1	sleep_-sg.dat	yelu
varama B414/2	sleep_-sg.dat	xyèlu
vungu B431/1 (Nasse)	sleep_-sg.dat	yilu
vungu B431/2 (1986)	sleep_-sg.dat	Ġilu
duma B51	sleep_-sg.dat	∫yɔlɔ
nzebi B52/1	sleep_-sg.dat	∫ɔlɔ
nzebi B52/2	sleep_-sg.dat	∫ɔlɔ
tsaangi B53	sleep_-sg.dat	tolo
liwanji B511	sleep_-sg.dat	syɔlɔ
(o)mbamba B62/1 (1973)	sleep_-sg.dat	ntolo
(o)mbamba B62/2 (1986)	sleep_-sg.dat	tɔlɔ
(o)mbamba B62/3 (1989)	sleep_-sg.dat	tɔlɔ
